,movieId,title,genres,year,imdbId,tmdbId,rating
7725,8259,Hooper,Action|Comedy,1978,77696,16214,3.8333333333333335
7726,8260,"Crazy Stranger, The (Gadjo Dilo)",Comedy|Drama,1997,122082,5071,3.75
7727,8261,3 Women (Three Women),Drama,1977,75612,41662,3.642857142857143
7728,8262,"Green Pastures, The",Drama,1936,27700,95015,
7729,8263,Take Me Out to the Ball Game,Comedy|Musical|Romance,1949,41944,33738,3.6666666666666665
7730,8264,Grey Gardens,Documentary,1975,73076,17346,3.925
7731,8265,Frogs,Drama|Horror|Mystery|Thriller,1972,68615,18274,0.875
7732,8266,Purple Rain,Drama|Musical,1984,87957,13763,2.95
7733,8267,Signs of Life (Lebenszeichen),Drama,1968,63218,67217,
7734,8268,Point of No Return,Action|Thriller,1993,107843,10498,2.566666666666667
7735,8269,Short Time,Comedy,1990,100604,24731,
7736,8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",Comedy|Drama|Romance,1990,100112,11796,3.4642857142857144
7737,8272,Cromwell,Drama,1970,65593,31675,4.0
7738,8273,"Tale of Ham and Passion, A (Jamón, Jamón)",Comedy|Drama|Romance,1992,104545,4507,3.5357142857142856
7739,8275,College,Comedy,1927,17765,34847,4.0
7740,8290,Mitchell,Action|Crime,1975,73396,32303,1.3571428571428572
7741,8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None),Mystery,1965,61075,4879,3.7857142857142856
7742,8292,"Idiot, The (Hakuchi)",Crime|Drama|Romance,1951,43614,24774,4.0
7743,8293,Used People,Comedy|Drama,1992,105706,41779,4.5
7744,8294,"Swan, The",Comedy|Drama|Romance,1956,49815,61048,3.5
7745,8295,"Most Dangerous Game, The",Adventure|Mystery|Thriller,1932,23238,1994,3.5
7746,8302,"Front Page, The",Comedy|Drama|Romance,1931,21890,42814,3.125
7747,8327,Dolls,Drama|Romance,2002,330229,870,4.1
7748,8329,Three Came Home,Drama|War,1950,43041,96255,3.0
7749,8330,Our Man in Havana,Comedy|Drama|Thriller,1959,54152,25495,3.5
7750,8331,"Man Who Came to Dinner, The",Comedy,1942,33874,26319,3.75
7751,8332,Sunday Bloody Sunday,Drama,1971,67805,45938,3.5833333333333335
7752,8334,"Cowboys, The",Western,1972,68421,15573,3.5555555555555554
7753,8335,Make Way for Tomorrow,Drama,1937,29192,41059,4.0
7754,8336,"Major and the Minor, The",Comedy|Romance,1942,35019,39871,4.0625
7755,8337,"Caine Mutiny, The",Drama|War,1954,46816,10178,3.8981481481481484
7756,8338,Black Narcissus,Drama,1947,39192,16391,3.4166666666666665
7757,8339,Damn the Defiant! (H.M.S. Defiant),Adventure|Drama,1962,55884,42997,5.0
7758,8340,Escape from Alcatraz,Drama|Thriller,1979,79116,10734,3.7641509433962264
7759,8341,Oliver Twist,Adventure|Crime|Drama,1948,40662,10949,3.62
7760,8359,Skokie,Drama,1981,83090,258236,
7761,8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004,298148,809,3.5993589743589745
7762,8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,2004,319262,435,3.035031847133758
7763,8362,Raising Helen,Comedy|Drama|Romance,2004,350028,4599,3.09375
7764,8363,Soul Plane,Comedy,2004,367085,12657,2.4166666666666665
7765,8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,2003,367790,28219,3.8333333333333335
7766,8365,"Mother, The",Drama,2003,323298,59210,3.1666666666666665
7767,8366,Saved!,Comedy|Drama,2004,332375,13193,3.5166666666666666
7768,8367,"Time of the Wolf, The (Le temps du loup)",Drama,2003,324197,24190,3.227272727272727
7769,8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004,304141,673,3.738095238095238
7770,8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004,297284,16617,2.8536585365853657
7771,8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",Action|Comedy|Crime|Drama,2003,363226,246,3.6790123456790123
7772,8371,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2004,296572,2789,3.2363636363636363
7773,8372,Garfield: The Movie,Animation|Children|Comedy,2004,356634,8920,2.125
7774,8373,"Stepford Wives, The",Comedy|Fantasy|Thriller,2004,327162,9890,2.7889908256880735
7775,8374,Bright Future (Akarui mirai),Drama,2003,363235,26886,3.3333333333333335
7776,8375,"Hunting of the President, The",Documentary,2004,391225,26254,2.9
7777,8376,Napoleon Dynamite,Comedy,2004,374900,8193,3.3145604395604398
7778,8377,City of Joy,Drama,1992,103976,47821,4.125
7779,8378,"Doctor, The",Drama,1991,101746,26142,3.5
7780,8379,"Dresser, The",Drama,1983,85461,42122,3.6875
7781,8380,Father Hood,Comedy,1993,106877,65137,1.3333333333333333
7782,8381,For Me and My Gal,Drama|Musical|Romance,1942,34746,27017,
7783,8382,Hello Again,Comedy,1987,93175,35151,2.2
7784,8383,Hope Springs,Comedy|Romance,2003,314431,21544,1.8333333333333333
7785,8384,Love Finds Andy Hardy,Comedy|Romance,1938,30386,43846,
7786,8385,Lover Come Back,Comedy|Romance,1961,55100,40894,3.4166666666666665
7787,8387,Police Academy: Mission to Moscow,Comedy|Crime,1994,110857,11546,1.8513513513513513
7788,8388,Ring of Bright Water,Comedy|Drama,1969,64893,59427,3.75
7789,8391,Big Wednesday,Comedy|Drama,1978,77235,18387,3.1666666666666665
7790,8392,Fool for Love,Drama,1985,89160,71125,4.0
7791,8393,Give My Regards to Broad Street,Drama|Musical,1984,87337,34748,0.5
7792,8394,"Hi-Line, The",Drama,1999,146879,132725,
7793,8395,"Last of Sheila, The",Crime|Mystery|Thriller,1973,70291,26331,3.5833333333333335
7794,8397,"Playboys, The",Drama|Romance,1992,105150,41774,3.25
7795,8398,Star!,Musical,1968,63642,52959,2.75
7796,8399,We're Not Married!,Comedy|Romance,1952,45317,24004,3.0
7797,8400,Wish You Were Here,Comedy|Drama,1987,94331,46976,3.5
7798,8401,"Adventures of Sherlock Holmes, The",Crime|Mystery|Thriller,1939,31022,17481,3.8636363636363638
7799,8402,Book of Love,Comedy|Romance,1990,99166,52560,
7800,8403,Helen of Troy,Action|Adventure|Drama|Romance|War,1956,49301,42658,3.5
7801,8404,"Hound of the Baskervilles, The",Crime|Mystery|Thriller,1939,31448,27118,3.857142857142857
7802,8405,Hour of the Wolf (Vargtimmen),Drama|Horror,1968,63759,18333,3.6818181818181817
7803,8407,"Molly Maguires, The",Drama,1970,66090,42345,3.0
7804,8410,Suddenly,Crime|Drama|Film-Noir,1954,47542,18398,3.5
7805,8411,Urban Ghost Story,Drama,1998,120423,54800,1.5
7806,8420,Possessed,Drama|Film-Noir,1947,39725,20849,
7807,8421,Dying of Laughter (Muertos de Risa),Comedy,1999,168080,57544,2.75
7808,8422,Kings Row,Drama|Romance,1942,34946,53779,4.25
7809,8423,"Kid Brother, The",Children|Comedy|Romance,1927,18051,16661,4.5
7810,8424,"Divorcee, The",Drama|Romance,1930,20827,80708,2.5
7811,8425,Meet the Applegates,Comedy,1991,100129,76516,2.4166666666666665
7812,8426,Robot Carnival (Roboto kânibauru),Animation|Comedy|Drama|Fantasy|Sci-Fi,1987,93871,33441,3.8
7813,8427,Americathon,Comedy|Sci-Fi,1979,78766,47819,0.5
7814,8444,"Chipmunk Adventure, The",Adventure|Animation|Children|Comedy|Fantasy|Musical,1987,92752,21793,
7815,8446,Sands of Iwo Jima,Action|Drama|Romance|War,1949,41841,18712,3.5555555555555554
7816,8447,This Island Earth,Sci-Fi,1955,47577,831,3.142857142857143
7817,8448,ComDads (les Compères),Comedy|Crime,1983,85354,10484,
7818,8450,Anthony Adverse,Adventure|Romance,1936,27300,37658,
7819,8451,Blackboard Jungle,Drama,1955,47885,26516,3.392857142857143
7820,8452,Moment by Moment,Drama|Romance,1978,77942,110598,0.5
7821,8453,It Had to Be You,Comedy|Romance,2000,139388,44388,2.75
7822,8454,Luna Papa,Comedy|Drama|Fantasy,1999,170259,10573,4.0
7823,8455,"Long Way Home, The",Documentary,1997,119561,113290,
7824,8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,1970,65889,26451,4.375
7825,8457,True Love,Comedy,1989,98528,111605,
7826,8458,To Each His Own,Drama,1946,39040,54568,
7827,8459,"Heiress, The",Drama|Romance,1949,41452,28571,3.7
7828,8460,State Fair,Musical|Romance,1945,38116,27686,3.2
7829,8461,Dragon Seed,Drama,1944,36777,123665,
7830,8462,Executive Suite,Drama,1954,46963,43336,3.0
7831,8463,Johnny Belinda,Drama,1948,40495,62000,3.0
7832,8464,Super Size Me,Comedy|Documentary|Drama,2004,390521,9372,3.6674057649667406
7833,8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942,33774,41495,
7834,8469,None But the Lonely Heart,Drama|Romance,1944,37135,52362,
7835,8477,"Pier, The (Jetée, La)",Romance|Sci-Fi,1962,56119,662,3.9555555555555557
7836,8478,"Distant Voices, Still Lives",Drama,1988,95037,41799,
7837,8480,"King of Kings, The",Drama,1927,18054,49633,
7838,8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,1940,32851,43805,3.75
7839,8482,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945,37988,16559,3.775
7840,8483,"Born Losers, The",Action|Drama|Thriller,1967,61420,44695,
7841,8484,"Human Condition I, The (Ningen no joken I)",Drama|War,1959,53114,31217,3.75
7842,8485,Samsara,Adventure|Drama|Romance,2001,196069,8341,3.6538461538461537
7843,8486,Bachelor Mother,Comedy|Romance,1939,31067,36488,3.5
7844,8487,Please Don't Eat the Daisies,Children|Comedy|Musical,1960,54188,19414,3.1666666666666665
7845,8488,Siddhartha,Drama,1972,70689,60595,3.25
7846,8491,White Heat,Crime|Drama|Film-Noir,1949,42041,15794,4.02
7847,8492,"Christmas Carol, A (Scrooge)",Drama|Fantasy,1951,44008,13188,3.8333333333333335
7848,8493,Memphis Belle,Action|Drama|War,1990,100133,12651,3.5
7849,8494,"Cincinnati Kid, The",Drama,1965,59037,886,3.590909090909091
7850,8495,Animal Factory,Crime|Drama,2000,204137,9791,3.1666666666666665
7851,8496,"Panic in Needle Park, The",Drama|Romance,1971,67549,27554,3.4166666666666665
7852,8499,Pretty Baby,Drama,1978,78111,26973,3.5
7853,8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,1974,71565,38582,2.0
7854,8501,"Hitcher, The",Action|Thriller,1986,91209,9542,3.4464285714285716
7855,8502,Show Boat,Drama|Musical|Romance,1951,44030,17820,3.3
7856,8503,Ivanhoe,Adventure|Drama|Romance,1952,44760,26175,3.6666666666666665
7857,8504,Box of Moon Light,Comedy|Drama,1996,115738,31146,4.0
7858,8505,"Eel, The (Unagi)",Drama|Romance,1997,120408,20506,4.166666666666667
7859,8506,Fear X,Mystery|Thriller,2003,289944,37696,2.0
7860,8507,Freaks,Crime|Drama|Horror,1932,22913,136,3.9693877551020407
7861,8511,"Immigrant, The",Comedy,1917,8133,47653,3.0
7862,8512,Silent Movie,Comedy,1976,75222,10970,3.34375
7863,8516,"Matter of Life and Death, A (Stairway to Heaven)",Drama|Fantasy|Romance,1946,38733,28162,3.8846153846153846
7864,8518,Anna Christie,Drama,1930,20641,42812,
7865,8519,"Bat People, The",Comedy|Drama|Horror|Sci-Fi,1974,71198,28159,
7866,8520,Deep Cover,Action|Crime|Thriller,1992,104073,20676,3.35
7867,8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931,22835,3019,3.75
7868,8522,My Little Chickadee,Comedy|Western,1940,32828,29353,3.7
7869,8524,"High and the Mighty, The",Drama,1954,47086,17761,3.0
7870,8525,"Ugly Dachshund, The",Children|Comedy,1966,61135,20277,2.0
7871,8526,Around the World in 80 Days,Adventure|Children|Comedy,2004,327437,10204,2.6666666666666665
7872,8527,I'll Sleep When I'm Dead,Crime|Drama,2003,319531,3515,2.4285714285714284
7873,8528,Dodgeball: A True Underdog Story,Comedy,2004,364725,9472,3.3193430656934306
7874,8529,"Terminal, The",Comedy|Drama|Romance,2004,362227,594,3.4857142857142858
7875,8530,Dear Frankie,Drama|Romance,2004,377752,8981,3.760869565217391
7876,8531,White Chicks,Action|Comedy|Crime,2004,381707,12153,2.4916666666666667
7877,8532,"Door in the Floor, The",Drama,2004,348593,1944,3.5833333333333335
7878,8533,"Notebook, The",Drama|Romance,2004,332280,11036,3.7325
7879,8534,Two Brothers (Deux frères),Adventure|Children|Drama,2004,338512,1997,3.75
7880,8535,De-Lovely,Drama|Musical,2004,352277,15237,2.9
7881,0,0,0,0,0,0,0.0
7882,8537,Kaena: The Prophecy (Kaena: La prophétie),Action|Adventure|Animation|Children|Sci-Fi,2003,297753,11572,3.5
7883,8540,Back to Bataan,Drama|War,1945,37522,19096,3.25
7884,8541,Bloodhounds of Broadway,Comedy|Drama,1989,96953,72096,
7885,8542,"Day at the Races, A",Comedy|Musical,1937,28772,11939,4.117647058823529
7886,8543,"Flying Leathernecks, The",Action|Drama|War,1951,43547,47555,3.25
7887,8544,"Now You See Him, Now You Don't",Comedy|Sci-Fi,1972,69031,24236,
7888,8545,Plain Dirty (a.k.a. Briar Patch),Drama|Romance,2003,220343,80218,2.5
7889,8571,Bob & Carol & Ted & Alice,Comedy|Drama,1969,64100,26520,3.3
7890,8572,"Littlest Rebel, The",Children|Drama,1935,26641,43897,3.0
7891,8573,Reconstruction,Drama|Romance,2003,366943,29456,3.35
7892,8574,"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,1987,272045,21386,3.75
7893,8575,"Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,2001,243135,24908,3.7333333333333334
7894,8576,Kopps,Action|Comedy,2003,339230,9256,3.44
7895,8577,Comandante,Documentary,2003,342213,25783,2.5
7896,8578,Undead,Action|Comedy|Horror|Sci-Fi,2003,339840,8991,3.0
7897,8579,"Scarlet and the Black, The",Action|Drama|War,1983,86251,44691,4.625
7898,8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,1991,99851,23378,3.8333333333333335
7899,8581,Pirates of Silicon Valley,Documentary|Drama,1999,168122,3293,3.6140350877192984
7900,8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,1992,104810,36947,4.136363636363637
7901,8583,"Clock, The",Adventure|Drama|Romance,1945,37604,54028,3.0
7902,8584,Leave Her to Heaven,Drama|Film-Noir,1945,37865,17645,3.25
7903,8585,Rapa Nui,Action|Adventure|Drama|Romance,1994,110944,10448,4.0
7904,8586,Roxie Hart,Comedy,1942,35272,57684,3.5
7905,8587,Mayor of the Sunset Strip,Documentary,2003,230512,61487,2.0
7906,8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,2002,250468,14365,4.166666666666667
7907,8589,Winter War (Talvisota),Drama|War,1989,98437,29383,3.5
7908,8591,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984,87910,10606,3.3636363636363638
7909,8592,"Wheeler Dealers, The",Comedy,1963,57681,42988,
7910,8593,Juice,Action|Crime|Drama|Thriller,1992,104573,16136,3.125
7911,8594,"Secret Life of Girls, The",Comedy,1999,165086,58669,0.5
7912,8595,"Flim-Flam Man, The",Action|Adventure|Comedy,1967,61678,42407,3.5
7913,8596,Revenge of the Pink Panther,Comedy|Crime,1978,78163,6081,3.587719298245614
7914,8597,Riders,Action|Crime|Thriller,2002,282552,12577,
7915,8598,I Am Dina,Crime|Drama|Mystery|Romance,2002,281924,36561,3.4
7916,8599,"Escapist, The",Thriller,2001,299854,49814,
7917,8600,Angels with Dirty Faces,Crime|Drama,1938,29870,13696,3.4375
7918,8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Comedy|Drama,1933,24803,44494,3.75
7919,8602,Shadows,Drama,1959,53270,15484,2.625
7920,8603,Coming Out,Drama,1989,97095,36672,
7921,8604,Taxi,Action|Comedy,1998,152930,2330,3.465909090909091
7922,8605,Taxi 3,Action|Comedy,2003,295721,2334,2.727272727272727
7923,8606,Pull My Daisy,Comedy|Drama,1958,52100,64204,
7924,8607,Tokyo Godfathers,Adventure|Animation|Drama,2003,388473,13398,3.9431818181818183
7925,8608,"Butcher, The (Boucher, Le)",Drama|Thriller,1970,64106,2912,4.0
7926,8609,Our Hospitality,Comedy,1923,14341,701,4.055555555555555
7927,8610,All of Me,Comedy|Fantasy,1984,86873,10631,3.6666666666666665
7928,8611,"Farmer's Daughter, The",Comedy,1947,39370,43466,2.5
7929,8612,Lassie Come Home,Adventure|Children|Drama,1943,36098,2202,3.2
7930,8613,"Time of Your Life, The",Comedy|Drama,1948,40884,76076,4.25
7931,8614,Overboard,Comedy|Romance,1987,93693,10780,3.1666666666666665
7932,8615,"Mask of Fu Manchu, The",Adventure|Horror|Sci-Fi,1932,23194,3484,
7933,8616,By the Light of the Silvery Moon,Children|Musical|Romance,1953,45586,19590,
7934,8617,Butterfield 8,Drama,1960,53622,23724,2.75
7935,8618,Johnny Guitar,Drama|Western,1954,47136,26596,3.3181818181818183
7936,8619,Sister My Sister,Drama,1994,111205,44925,3.5
7937,8620,"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,1962,56732,29264,4.0625
7938,8621,Ivans xtc.,Drama,2000,238321,33994,1.0
7939,8622,Fahrenheit 9/11,Documentary,2004,361596,1777,3.5748373101952278
7940,8623,Roxanne,Comedy|Romance,1987,93886,11584,3.44
7941,8624,Freedom Downtime,Adventure|Crime|Documentary,2001,309614,9901,3.5
7942,8625,"Same River Twice, The",Documentary,2003,342956,202475,4.5
7943,8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,1965,59125,26811,1.0
7944,8627,Confessions of a Burning Man,Documentary,2003,357567,38631,
7945,8628,Search and Destroy,Comedy|Drama,1995,114371,54022,
7946,8629,"Book of Life, The",Comedy|Fantasy,1998,167059,23522,4.0
7947,8630,Such a Long Journey,Drama|War,1998,120848,207625,3.0
7948,8631,Hard Times,Action|Drama,1975,73092,22094,3.25
7949,8632,Secret Society,Comedy,2002,217788,161080,
7950,8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1984,87597,11884,3.4367088607594938
7951,8634,Tank,Action|Comedy|Drama,1984,88224,21871,2.2857142857142856
7952,8635,Jungle Holocaust (Ultimo mondo cannibale),Adventure|Horror,1977,78437,30876,
7953,8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004,316654,558,3.5524475524475525
7954,8637,America's Heart and Soul,Documentary,2004,381006,48732,
7955,8638,Before Sunset,Drama|Romance,2004,381681,80,3.9689119170984455
7956,8639,"Clearing, The",Drama|Thriller,2004,331952,10742,3.15
7957,8640,King Arthur,Action|Adventure|Drama|War,2004,349683,9477,3.089622641509434
7958,8641,Anchorman: The Legend of Ron Burgundy,Comedy,2004,357413,8699,3.4800724637681157
7959,8642,Sleepover,Comedy,2004,368975,9893,3.0833333333333335
7960,8643,"Cinderella Story, A",Comedy|Romance,2004,356470,11247,2.8484848484848486
7961,8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,2004,343818,2048,3.4941747572815536
7962,8645,"Maria Full of Grace (Maria, Llena eres de gracia)",Crime|Drama,2004,390221,436,3.8922413793103448
7963,8646,Distant Drums,Action|Romance|Western,1951,43469,61391,
7964,8647,Follow That Dream,Comedy|Musical,1962,55992,18643,2.5
7965,8648,"Girl of Your Dreams, The (Niña de tus ojos, La)",Comedy|Drama,1998,158030,67297,
7966,8649,Gray Lady Down,Drama|Thriller,1978,77629,31948,2.5
7967,8650,Long Day's Journey Into Night,Drama,1962,56196,43004,3.8125
7968,8651,Man of La Mancha,Adventure|Comedy|Musical,1972,68909,45793,3.85
7969,8652,"Night of the Following Day, The",Crime|Drama,1968,64728,46495,4.25
7970,8653,Posse,Western,1975,73559,45874,
7971,8654,Prince Valiant,Adventure,1954,47365,65994,5.0
7972,8655,Rustlers' Rhapsody,Comedy|Western,1985,89945,19014,3.5
7973,8656,"Short Film About Killing, A (Krótki film o zabijaniu)",Crime|Drama,1988,95468,10754,4.3125
7974,8657,"Tin Star, The",Western,1957,51087,30054,2.375
7975,8658,Zandalee,Drama|Thriller,1991,101004,36630,3.125
7976,8659,Brief Crossing (Brève traversée),Comedy|Drama|Romance,2001,299594,39770,
7977,8660,"Deluge, The (Potop)",Adventure|War,1974,72021,36627,1.5
7978,8661,How the West Was Won,Adventure|Drama|Western,1962,56085,11897,3.5
7979,8662,Joan of Arc,Action|Drama|War,1948,40491,43443,3.0
7980,8663,Live Forever,Comedy|Documentary,2003,358569,54300,4.5
7981,8664,Mr. Klein (Monsieur Klein),Drama,1976,74916,58925,
7982,8665,"Bourne Supremacy, The",Action|Crime|Thriller,2004,372183,2502,3.832630098452883
7983,8666,Catwoman,Action|Crime|Fantasy,2004,327554,314,1.9857142857142858
7984,8667,A Home at the End of the World,Drama|Romance,2004,359423,18923,3.0
7985,8668,Some Girl,Comedy|Drama,1998,125766,146373,
7986,8669,Stay Hungry,Comedy|Drama,1976,75268,5228,2.0
7987,8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime|Horror|Mystery|Thriller,1933,23563,12206,3.8
7988,8671,Zus & Zo,Comedy|Drama|Romance,2001,245157,16539,3.5
7989,8672,Battle Hymn,Drama,1957,50171,75046,
7990,8673,Crash Dive,Drama|Romance|War,1943,35763,74012,
7991,8674,Disco Pigs,Drama,2001,236157,26126,3.5
7992,8675,"Enemy Below, The",Action|Drama|War,1957,50356,15876,3.625
7993,8676,Fist of the North Star,Action|Thriller,1995,113074,26300,1.9285714285714286
7994,8677,Flash Gordon Conquers the Universe,Action|Sci-Fi,1940,32475,68064,1.5
7995,8678,Guns of the Magnificent Seven,Action|Adventure|Drama|Western,1969,64395,12625,2.5
7996,8679,"Hunters, The",Drama|War,1958,51750,45520,
7997,8680,In a Glass Cage (Tras el cristal),Drama|Horror,1986,90197,46767,1.8333333333333333
7998,8681,Lancelot of the Lake (Lancelot du Lac),Drama|War,1974,71737,55848,3.0
7999,8682,"Last Valley, The",Adventure,1971,65969,42525,3.75
8000,8683,"Magnificent Seven Ride!, The",Western,1972,68897,43417,4.5
8001,8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,1956,49902,15244,3.75
8002,8685,"Miracle of Marcelino, The (Marcelino pan y vino)",Comedy|Drama,1955,47216,62395,
8003,8686,Morituri,Drama|War,1965,59470,42737,5.0
8004,8687,Orgy of the Dead,Horror,1965,54240,47615,1.5
8005,8688,Shalako,Western,1968,63592,39209,3.75
8006,8689,"Shock to the System, A",Comedy|Crime|Thriller,1990,100602,20876,3.875
8007,8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972,69280,24559,3.586206896551724
8008,8691,His Brother (Son frère),Drama,2003,351770,78208,
8009,8692,Wake Island,Drama|War,1942,35530,43786,
8010,8693,What Price Glory,Drama|War,1952,45323,72613,3.75
8011,8694,You Were Never Lovelier,Comedy|Musical|Romance,1942,35583,43787,
8012,8695,"Bachelor and the Bobby-Soxer, The",Comedy,1947,39169,27437,3.1923076923076925
8013,8696,Breezy,Drama|Romance,1973,69822,40374,3.5
8014,8697,"City of No Limits, The (la ciudad sin límites, En)",Drama|Thriller,2002,311072,20316,2.0
8015,8698,"Comfort of Strangers, The",Drama,1990,99292,41925,5.0
8016,8699,Dancing in September,Drama,2000,219636,259389,
8017,8700,Destination Tokyo,Adventure|War,1943,35799,22871,3.4
8018,8701,Dr. Jekyll and Ms. Hyde,Comedy|Horror,1995,112895,37019,1.8333333333333333
8019,8702,Dream Lover,Drama|Mystery,1994,109665,18190,
8020,8703,Fausto 5.0,Horror,2001,299873,71786,3.3333333333333335
8021,8704,For Queen and Country,Drama,1988,97373,42347,3.5
8022,8705,Funny About Love,Comedy|Romance,1990,99623,39140,2.5
8023,8706,"Greatest, The",Drama,1977,76111,69903,
8024,8707,Grief,Comedy,1993,107045,219345,
8025,8708,Hometown Legend,Drama,2002,260695,41890,
8026,8709,How I Got Into College,Comedy|Romance,1989,97530,27307,2.6666666666666665
8027,8710,Map of the Human Heart,Drama|Romance,1993,104812,36709,2.9
8028,8711,Mr. Blandings Builds His Dream House,Comedy,1948,40613,32294,3.652173913043478
8029,8712,My Favorite Wife,Comedy|Romance,1940,29284,41463,3.735294117647059
8030,8713,"New Adventures of Pippi Longstocking, The",Adventure|Children|Fantasy|Musical,1988,93744,19051,3.25
8031,8714,Night and Day,Drama|Musical,1946,38776,43485,4.0
8032,8715,No Name on the Bullet,Western,1959,52002,51997,4.0
8033,8716,"Plainsman, The",War|Western,1937,28108,43885,0.5
8034,8717,Slaughter of the Innocents,Crime|Horror|Mystery|Thriller,1993,111216,112969,
8035,8718,"Snake Pit, The",Drama,1948,40806,62694,4.0
8036,8719,"Spoilers, The",Action|Western,1942,35369,43785,4.5
8037,8720,"Super, The",Comedy,1991,103007,53287,3.111111111111111
8038,8721,Tai-Pan,Adventure,1986,92042,29584,2.75
8039,8722,Two of a Kind,Comedy|Fantasy|Romance,1983,86494,32644,2.5
8040,8723,Warriors (Guerreros),Adventure|Drama|War,2002,293191,89482,2.75
8041,8724,"Leopard, The (Gattopardo, Il)",Drama|War,1963,57091,1040,3.8214285714285716
8042,8725,"Goodbye, Columbus",Comedy|Drama|Romance,1969,64381,42604,2.9375
8043,8726,"President's Analyst, The",Comedy|Thriller,1967,62153,24214,3.5
8044,8727,"Day of the Locust, The",Drama,1975,72848,5122,3.7
8045,8728,"Creeping Flesh, The",Horror|Sci-Fi,1973,68424,42469,1.75
8046,8729,Swann in Love (Un amour de Swann),Drama,1984,88315,119623,5.0
8047,8730,To End All Wars,Action|Drama|War,2001,243609,1783,2.25
8048,8731,Moulin Rouge,Drama,1952,44926,10910,3.3541666666666665
8049,8732,"Belly of an Architect, The",Drama,1987,92637,17238,3.5
8050,8733,"Nest, The (Nid de Guêpes)",Action|Crime|Thriller,2002,280990,22156,3.125
8051,8734,Love Happy,Comedy,1949,41604,26814,2.0
8052,8735,High School Confidential!,Crime|Drama,1958,51724,43116,
8053,8736,Out of the Blue,Drama,1980,81291,39269,4.0
8054,8737,Crimetime,Thriller,1996,115976,99859,
8055,8738,"Woman Is a Woman, A (femme est une femme, Une)",Comedy|Drama|Musical|Romance,1961,55572,31522,3.75
8056,8739,Mamma Roma,Drama,1962,56215,47796,3.4
8057,8740,"Lower Depths, The (Donzoko)",Comedy|Drama,1957,50330,26893,2.25
8058,8741,Ruby Cairo,Thriller,1993,107999,69035,
8059,8742,Night Patrol,Comedy,1984,87795,73621,2.0
8060,8743,Biggles,Adventure|Fantasy|Sci-Fi,1986,90729,22976,3.0
8061,8744,Fancy Pants,Comedy|Western,1950,42447,55441,1.0
8062,8745,"World of Suzie Wong, The",Drama|Romance,1960,54483,45608,2.5833333333333335
8063,8746,King of the Ants,Crime|Horror,2003,328031,21619,3.25
8064,8747,Uncle Sam,Horror,1997,118025,9680,0.6666666666666666
8065,8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,1963,57171,42801,3.0
8066,8749,"Beautiful Troublemaker, The (La belle noiseuse)",Drama,1991,101428,12627,4.0
8067,8750,"Balance, La",Action|Crime|Drama,1982,83611,86404,
8068,8751,Gun Crazy (a.k.a. Deadly Is the Female),Crime|Drama|Film-Noir,1949,42530,18671,3.1666666666666665
8069,8752,"Set-Up, The",Drama|Film-Noir|Romance,1949,41859,17218,3.9375
8070,8753,Unprecedented: The 2000 Presidential Election,Documentary,2002,346091,41316,1.75
8071,8754,"Prime of Miss Jean Brodie, The",Drama,1969,64840,5179,3.8181818181818183
8072,8755,My Voyage to Italy (Il mio viaggio in Italia),Documentary,1999,173772,53198,3.3
